sentiment;Review
1;Reservé una suite junior y me pasaron a un penthouse. Me quedé solo una noche. 2 noches más tarde regresé a Londres y reservé la suite penthouse esta vez por el precio de venta. La vista por sí sola valió la pena. Habitación London Eye. Tuve el honor de que me ascendieran. Ahora siempre puedo reservar sus mejores habitaciones, aparte de eso, el personal fue espléndido, la comida excelente y el bar muy adecuado. Crecí en Londres y nunca había visto una vista como esta y una puesta de sol como esa. También soy dueño de uno de los bares al atardecer más famosos de el mundo y esto estuvo muy cerca gracias por la increíble experiencia
1;La ubicación es excelente, es fácil llegar a todas partes y la habitación en sí era fantástica.
1;Excelente ubicación Muy cerca del metro Hay muchos buenos restaurantes y cafés cerca A poca distancia del London Eye London Aquarium y del Palacio de Westminster
1;Excelente ubicación Preciosas vistas de la ciudad
1;Nos gustó mucho el personal servicial. La comida era excelente y el paquete de bienvenida para los niños fue un toque encantador.
1;La ubicación era buena, la recepción algunos miembros del equipo son muy serviciales y otros no.
1;La habitación estaba muy limpia y espaciosa, con muchas instalaciones. El baño era realmente atractivo y agradable de usar.
1;Tuvimos una vista espectacular de la ciudad en una suite tranquila y cómoda. Las áreas de circulación y los pasillos en general eran amplios y luminosos. Durante nuestra estadía disfrutamos de un servicio atento. Estuvimos encantados de recibir una pronta respuesta a nuestra solicitud especial de una habitación con vista. Bien hecho, muchas gracias a todo
1;Suite junior en el noveno piso con vistas al London Eye, Big Ben y Westminster. La ubicación era excelente. Mi esposo también recibió una botella de vino de cortesía en su cumpleaños. El personal fue amable y profesional. Un baño encantador.
1;El correo electrónico preguntando si teníamos alguna necesidad especial antes de nuestra estancia fue un toque realmente agradable.
1;La habitación tipo estudio te da una sensación de pequeño apartamento. La cama era muy cómoda. Me encantaron las instalaciones de la cocina. Te permite preparar un refrigerio o una comida en el microondas si solo quieres comer verduras frente al televisor después de un duro día de turista.
1;Compré esto el día antes de llegar, por lo que la oferta en línea era demasiado buena para perderla.
1;La habitación doble no estaba lista, pero se actualizó fácilmente a un estudio. Buenas vistas del Shard de nuestro lado.
1;El personal es muy amable y servicial, son la columna vertebral del hotel.
1;La habitación era cómoda y tuve la suerte de recibir una mejora. El personal fue amable y accesible. El servicio fue rápido y profesional.
1;El personal del hotel fue extremadamente servicial y educado y nos brindó mucha ayuda para ordenar la habitación y los cargos. El bar era luminoso y acogedor y el personal fue atento y amable. Sin duda obtienes lo que pagas.
1;La experiencia que brindan las instalaciones y el personal está bien presentada, limpia y profesional.
1;La ropa de cama estaba fresca La cama era cómoda Personal amable Excelente ubicación cerca del London Eye La comida era excelente
1;Ubicación perfecta con excelente ático con vistas al Big Ben. Buen confort. Bonito gimnasio. Sauna. El mejor desayuno en la habitación.
1;Al llegar nos pasaron de una habitación superior a un apartamento tipo estudio, lo cual fue excelente, el baño era muy bonito, con una bañera encantadora y una ducha fantástica. El personal fue muy agradable y el portero estuvo feliz de estar bajo la lluvia hasta que pudo llamarnos. un taxi Los cócteles en el bar eran muy buenos, especialmente la piña colada. No pudimos probar el desayuno, pero en general quedé muy contento con mi elección de hotel.
1;Muy buena ubicación con excelentes vistas del London Eye y del Big Ben. Las bebidas eran buenas, al igual que el restaurante italiano. Las habitaciones estaban muy limpias y cómodas.
1;Excelente ubicación Habitación de buen tamaño Moderna y limpia Personal amable El desayuno fue increíble
1;El horno de microondas en la habitación lo hacía muy conveniente para recalentar la comida, lo que le permitía ahorrar algo de dinero al comer en restaurantes. La ubicación era excelente, muy cerca de la estación y del London Eye.
1;ACTUALIZADO A SUITE ESTUDIO Inicialmente reservamos una habitación estándar y la recepcionista fue muy amable y nos dijo que mejoraría nuestra estadía a una suite estudio. El interior del hotel es excelente, con una cálida bienvenida, el guardia de seguridad y los recepcionistas. La habitación en sí es muy espaciosa y la cama es cómoda Hay una gran sala de estar que se puede convertir en un sofá cama para dos personas. No la usamos porque solo éramos nosotros dos y el baño es completo con ducha y bañera.
1;Nos eligieron como invitados del día y nos dieron un traje ejecutivo gratis. La habitación era muy espaciosa. Nos proporcionaron fruta y vino gratis. Estaba muy limpio. Dos televisores. Cafetera. Microondas. Nevera. Ducha. Baño. Preciosas vistas a Londres. En general, una estancia encantadora.
1;Las habitaciones familiares eran muy espaciosas y limpias. El personal fue muy atento.
1;La distribución de las habitaciones, la ubicación del personal del hotel, muy amable y servicial.
1;Alojamiento espacioso, bonito y limpio. Me gustó el microondas, aunque no fue necesario usarlo porque solo estuvo allí una noche. Ubicación central. Nevera práctica. Personal amable y educado.
1;La suite del ático era de muy buen tamaño. Bien equipada y con excelentes vistas.
1;La cama era cómoda La vista desde la habitación era estupenda El personal era amable El restaurante era excelente y la variedad de alimentos para el desayuno buffet era buena
1;Con un niño de 4 años y 1 año era ideal y los niños fueron bienvenidos.
1;La habitación estaba provista de utensilios en caso de que deseemos tomar nuestro propio desayuno en la habitación después de no incluirlo durante nuestra estancia.
1;Al llegar me pasaron al ático. Qué hermosa vista. La habitación era muy espaciosa y el personal era amable. Definitivamente me quedaré nuevamente en el futuro.
1;El servicio al cliente fue excelente. La habitación estaba limpia y lista para nosotros cuando llegamos. Mi familia y yo siempre nos hospedaremos en este hotel porque sentimos que está en una zona muy agradable. El área de la cocina es una ventaja. Recomiendo este hotel a la familia. con niños pequeños
1;Excelente ubicación en el centro de Londres, habitación muy cómoda con excelentes instalaciones. Tuvimos la suerte de obtener una mejora de habitación y el hotel nos guardó las maletas el día de la salida.
1;La ubicación era perfecta, el personal del hotel era amable y servicial, la habitación era muy bonita, en general, un muy buen lugar para alojarse.
1;La ubicación y la comodidad de este hotel eran de primera clase. Como es de esperar en Londres y esta zona no es la más barata, pero la habitación tipo estudio y las vistas eran de primera clase. Usamos los restaurantes del hotel y la comida era excelente, aunque cara, pero nuevamente por Londres estuvo bien. Los niños están bien atendidos y el personal es muy servicial. Volveremos otra vez.
1;La habitación era preciosa y la ubicación también.
1;La ubicación era buena, a pocos minutos a pie de la estación de Waterloo. La cocina era muy útil. Había espacio al lado del microondas en la nevera y los cubiertos. La habitación era de buen tamaño. Zona de dormitorio independiente para los niños.
1;1 Todo el personal es perfecto 2 Las ubicaciones son perfectas
1;El alojamiento era espacioso y las camas muy cómodas, lo que permitía dormir bien por la noche.
1;Muy satisfecho con la habitación, el servicio y el desayuno.
1;Nos sorprendió porque era nuestro aniversario de bodas y nos arrojó una botella de vino. Muy amable de su parte y recomendaría el hotel.
1;El personal de recepción Claudio especialmente fue excelente Muy atento y amable.
1;El personal fue encantador y muy servicial. La ubicación era perfecta y la habitación estaba impecable. Me encantaron las áreas de sala y cocina. Mis hijos también se sintieron muy bienvenidos con una bolsa de regalos a su llegada.
1;Como era el quinto aniversario de boda, amablemente nos dieron un ascenso gratuito a la suite ejecutiva con una botella de vino y una tarjeta firmada por el personal.
1;habitación cómoda cama cómoda y agradable buena ubicación siempre limpia
1;La ubicación es perfecta, puedes caminar a todos lados la habitación era increíble con una vista increíble el personal fue muy amable, educado y profesional Era mi cumpleaños y obtuve una mejora gratuita, una botella de vino esperándome en mi habitación y también globos de fiesta. No pude haberlo hecho. Un mejor alojamiento en Londres. Recomiendo encarecidamente que Park Plaza County Hall vuelva a alojarme allí la próxima vez que visite la ciudad.
1;Agradable y tranquilo, dejé algunos equipos allí y el hotel me los devolvió rápidamente. Increíble y gracias. Volvería únicamente por el profesionalismo del personal y el hecho de que incluso mi go pro está seguro en sus manos.
1;Excelente ubicación El personal a la llegada fue educado La mejora fue muy bienvenida
1;Cama y ropa de cama muy cómodas. Todo bonito y limpio. Buenas instalaciones. Wifi gratuito.
1;La primera vez que me hospedé allí y recibí una mejora gratuita que fue perfecta después de un largo día de trabajo. Personal extremadamente amable y una habitación encantadora, limpia, ventilada y tranquila.
1;Me he alojado aquí antes y disfruté de la estadía, pero esta vez obtuvimos mejoras en las habitaciones del piso del ático y la mía, particularmente una habitación en la esquina, era espectacular. Creo que es lob Cation, justo al lado de la orilla sur, es excelente, a una corta distancia a pie o en metro de todo.
1;Personal muy servicial Habitación espaciosa con 2 niños pequeños Desayuno y servicio de habitaciones comida excelente Situado cerca del London Eye
1;Todo, especialmente la actualización gratuita que siempre intentan hacer.
1;Excelente ubicación, excelente precio para Londres, pero sobre todo, el personal fue excelente, muy amable y dispuesto a ayudar.
1;La habitación era espaciosa y la cama y las almohadas eran cómodas. Cerca del puente The Eye Westminster. Todo lo más destacado está a un paso de distancia.
1;La ubicación era buena y cercana a las atracciones turísticas.
1;La ubicación es genial y fue un placer tratar con Federica en el check in.
1;Excelente ubicación, personal limpio y amable. Se ofreció un ascenso al piso del ático a su llegada. El personal fue extremadamente amable y servicial.
1;Ubicación Justo al lado de las principales atracciones.
1;La habitación estaba muy limpia con excelentes instalaciones para mi hijo, incluido el sofá cama. La salida a las 12 del mediodía también fue útil.
1;Este fue un gran hotel Courtney en el escritorio fue un gran muchacho, fue muy bueno con mis hijas y fue muy agradable y también Kim en el desayuno, ella fue realmente encantadora y les dio a mis hijas un chocolate caliente, se sintieron como la realeza.
1;El personal fue amable y servicial. Aprovechó al máximo el servicio de consigna de equipaje para que pudiéramos seguir explorando sin nuestras maletas. Definitivamente me hospedaría aquí nuevamente.
1;El personal es servicial y amable y el hotel es apto para niños. Le dieron a mi hijo una bolsa de regalo con algunos colores y juguetes y tenían un programa para niños el fin de semana.
1;Personal muy amable y servicial Excelente ubicación Limpieza muy bien mantenida, etc.
1;Personal amable y servicial. Habitación limpia y de buen tamaño. Televisión un poco pequeña.
1;Excelente ubicación central Ayuda al personal completo muy limpio Buena relación calidad-precio Fácil aparcamiento
1;La habitación era excelente, la recepción y el frente de la casa eran excelentes, al igual que todo el personal con el que entramos en contacto. El desayuno era de primera clase y, en particular, el personal de servicio ambas mañanas. Teniendo en cuenta que era un fin de semana de maratón de Londres, el hotel estaba muy ocupado el sábado por la mañana. Enhorabuena a todos en el restaurante. por lidiar con una sonrisa cuando debieron tener ganas de gritar
1;El personal siempre es muy servicial. La habitación estaba bastante limpia. Ha sido mejor en el pasado. La cama es muy cómoda.
1;Romo tenía casi todo lo que necesitas, un lugar limpio, ordenado, muy bonito, diseño muy moderno, comida del hotel, muy fresca, sabrosa y servicio de habitaciones las 24 horas.
1;Personal amable Hermosas vistas Artículos de tocador Buen barman Excelente personal del spa
1;La ubicación era estupenda al lado de Waterloo y muy cerca del London Eye. Puedes caminar hasta el Big Ben en unos 5 minutos. El desayuno era excelente, con una buena elección. Nuestra habitación era tranquila y la cama era cómoda. Registro de entrada y salida rápidos.
1;Muy céntrico junto al hotel de negocios estándar de Westminster con un confort razonable
1;El personal fue realmente servicial, increíble con nuestros 2 hijos, tanto en el restaurante del área del bar. El hotel estaba limpio y bien mantenido en todas las áreas que visitamos. También nos ascendieron, lo cual fue absolutamente fantástico, hizo que nuestra estadía fuera aún mejor.
1;Silvia nos dio bebidas gratis y un ascenso de habitación a una suite con una hermosa habitación, ya que era mi cumpleaños número 30. El desayuno era abundante y todo se cocinaba con regularidad, por lo que era agradable y fresco. No me puedo quejar de la habitación, estaba impecable. Todo fue perfecto para mi día especial
1;La habitación era muy bonita y limpia.
1;La habitación era para 2 adultos, pero tenía un sofá cama ya que teníamos un niño con nosotros, lo cual estaba bien, pero no muy cómodo. El personal fue excelente y muy servicial. No pudieron hacer más por ti en cuanto a encargarse de todo lo que necesitabas durante el registro. dentro fuera y también a la hora de comer
1;Gran hotel con un gran personal. El bar era caro, pero el personal del bar tenía pequeños detalles e instalaciones estupendas. La elección y la calidad del desayuno buffet estaban a la altura de los hoteles más caros. Estancia totalmente agradable.
1;Ubicación perfecta para el London Eye y encantadores paseos por la orilla sur. Volveré pronto. Hotel encantador. La habitación que teníamos incluía una pequeña cocina con microondas, lo cual es muy útil.
1;La habitación era tranquila y estaba bien ubicada para disfrutar de las vistas de Westminster. Agradezco que se le haya dado esto, ya que un huésped se habría sentido muy incómodo sin él.
1;Vistas increíbles, personal muy servicial, instalaciones totalmente equipadas, desde el gimnasio hasta el bar, por lo que, ya sea que se hospede por negocios o por placer, todas sus necesidades estarán atendidas.
1;cómodo, buena ubicación, estacionamiento cerca del hotel, 25 por día, los niños pueden disfrutar viendo películas en la cafetería a las 6 p.m., buena conexión wifi gratis y pueden limpiar su habitación con horario flexible, previa solicitud.
1;Excelente ubicación, habitaciones espaciosas y baño también espacioso, con excelentes instalaciones. Habitaciones muy modernas que también estaban muy limpias. El personal es muy servicial y amable. También tenía actividades para niños.
1;Muy buen personal, excelente desayuno y el baño era probablemente el mejor que he visto en un hotel de este nivel. Encantador tener una bañera y una ducha separadas, que eran realmente grandes.
1;La habitación era bonita y la ubicación era perfecta.
1;La ubicación era excelente. El gimnasio y la sauna se veían bien. La zona del bar era agradable.
1;La habitación estaba muy bien equipada y el baño era excelente.
1;Bonita habitación limpia y moderna con una perspectiva sombría sobre los patios de trabajo.
1;La comida era excelente en el restaurante. El alojamiento era genial. Teníamos una habitación familiar.
1;El personal es muy servicial y profesional, además de amable. La habitación es mejor de lo esperado.
1;Esta fue la segunda vez que nos hospedamos allí Personal muy amable Comodidades de la habitación Cerca de todo lo que visitamos Hermoso hotel muy limpio En nuestra segunda visita nos ascendieron fue una sorpresa muy agradable y nos encantó la habitación y la vista Espectacular Gracias
1;Ubicación cerca del puente de Westminster Insonorizado se perdió por completo la tormenta el domingo por la noche El servicio de limpieza dejó un mensaje agradable y algunos dulces para los niños el día 1 Máquina para hacer hielo en nuestro piso Se tomaron medidas rápidas para rectificar el grifo defectuoso cuando se informó el problema a la recepción Aliviado para poder bloquear la autorización de compras en un minibar exorbitante. Una pequeña ración de gominolas era 4. Terriblemente tentadora para las manos pequeñas. Pago exprés.
1;Cambiamos de un hotel muy malo a este hotel y fue simplemente fantástico, todo, desde el personal hasta las comodidades de la habitación, la limpieza fue increíble. No puedo criticar este hotel de ninguna manera.
1;Dada la ubicación, esperaba un tamaño de habitación mucho más pequeño pero muy adecuado para nosotros tres. La ubicación significaba que estábamos a pocos pasos de todas las atracciones.
1;Buena ubicación con vista al London Eye Big Ben en caso de piso alto teniendo el lado derecho
1;Conveniente para las atracciones locales y una visita familiar. Suite de buen tamaño que a los niños les encantó y un gran baño con ducha de efecto lluvia y bañera grande.
1;Esta reserva fue para el cumpleaños número 80 de mi cuñada. El hotel hizo todo lo posible para que los maridos de mi cuñada se quedaran perfectos, así que gracias.
1;La ubicación era excelente y el personal era muy amable y servicial. Definitivamente regresaremos.
1;Me gustó mucho la ducha y la cama era muy cómoda.
1;Teníamos una suite con cocina americana, así que había mucho espacio. La habitación tenía una cafetera, un hervidor, un microondas y un fregadero pequeño, todo lo cual se mantenía muy limpio. El personal fue muy servicial y atendió sus consultas con prontitud. En conclusión, es un hotel muy agradable.
1;Buen desayuno habitación grande buena ubicación para lugares de interés, etc.
1;todo estaba muy cerca a pocos minutos caminando y estabas en el medio de todo el personal era muy amable no te dejaban salir bajo la lluvia sin un paraguas estaba muy limpio la habitación era enorme las camas súper cómodas la comida en el punto los porteros fueron muy amables y te hizo sentir bienvenido fue como un hogar lejos del hogar. Lo recomendaría a todos AMAZBALLS xoxo gossip girl
1;Una habitación cómoda a un precio razonable y cerca de todas las atracciones de Southbank. Un problema que tuvimos con una unidad de aire acondicionado ruidosa se solucionó extremadamente rápido.
1;Muy buena ubicación y tranquilidad para hotel en el centro de la ciudad.
1;La cama era muy cómoda y el baño muy limpio. La ubicación era genial para llegar a todas partes.
1;Excelente ubicación habitaciones muy tranquilas habitaciones de buena calidad buena relación calidad-precio
1;Poder mirar hacia la ventana y comprobar la hora mirando la torre Big Ben. Práctico para el transporte. Los niños, nuestro nieto, fueron muy bienvenidos.
1;Todo está cerca del hotel.
1;La suite era cómoda y familiar. La comida en el restaurante era encantadora.
1;Gran cadena hotelera Situación ideal para acceder a la ciudad Personal muy servicial incluso después de la estancia
1;La ubicación era absolutamente excelente, bonita vista de la ciudad, por lo que pagué más por el personal de recepción fue amable.
1;La cama era cómoda, aunque un poco pequeña, excelente ubicación. La estación de Waterloo está a la vuelta de la esquina. No hay mucho estacionamiento, pero encontramos uno que estaba a unos 5 minutos a pie a la vuelta de la esquina y solo 15 por 24 horas.
1;Fuimos para el cumpleaños de un miembro de la familia y esto se había anotado claramente en su sistema y ella fue recibida con mensajes de cumpleaños a su llegada. La habitación estaba hermosamente decorada y nos hicieron sentir realmente bienvenidos. Ubicación fabulosa y muy tranquilo. El personal fue muy amable y Estaban realmente interesados en nuestros planes y en cómo fue nuestra estancia. Definitivamente me alojaría aquí de nuevo.
1;Bien ubicado y en el lado ojo de la ciudad Era lo esperado para un hotel urbano a un precio razonable Habitaciones limpias y cómodas Camas muy cómodas con cómodas almohadas y edredones de plumas Microondas y vajilla en la habitación si desea hacer algún tipo de mini autoservicio
1;Fue el ambiente y el fin de semana fue un éxito.
1;Reservé esto para el cumpleaños de mi hija y el hotel hizo todo lo posible para que fuera un día especial para ella.
1;Hola. El personal fue amable y rápido al cuidarme.
1;Tuvimos la suerte de obtener una excelente mejora. Incluso sin eso nos habríamos impresionado, pero eso fue un factor decisivo. Qué vista. Las fotos lo dicen todo. Ubicación muy conveniente. Definitivamente uno de los mejores para acceder al centro de Londres.
1;Me pasaron a una suite porque era mi cumpleaños con una botella de vino de cortesía. Desayuno fantástico.
1;habitación espaciosa vista increíble excelente ubicación personal muy feliz de ayudar y encantadores toques adicionales hechos a la habitación para el 50 cumpleaños de mi madre todas nuestras solicitudes de reserva fueron atendidas con una hermosa vista del London Eye en un piso alto excelente relación calidad-precio para nosotros 3 en el centro de londres
1;Necesito hacer una reseña completa en Tripadvisor. El personal fue increíble. Queda una botella de vino mejorada para nuestro aniversario. La comida es realmente buena. Un hotel fabuloso y no puedo esperar a volver.
1;Todo el personal fue amable y la habitación 1119 fue excelente. Nuestra cena en el restaurante italiano estuvo deliciosa.
1;Nos ascendieron a una suite con vistas al London Eye, lo cual fue fantástico. El personal fue encantador, especialmente en el restaurante, muy amable y servicial. La ubicación central significa que es posible caminar a todas partes si lo desea.
1;Camas muy cómodas y personal súper servicial. Ubicación increíble y vistas excelentes, ya que nos ascendieron mediante un cumplido.
1;Me encanta la decoración y que las habitaciones del hotel tengan una buena temperatura cálida al llegar. El hotel es moderno y elegante y al mismo tiempo tiene un ambiente acogedor y luminoso.
1;La ubicación era perfecta, literalmente a 2 minutos a pie del London Eye y del puente de Westminster. Había un aparcamiento justo afuera del hotel, muy útil.
1;El personal fue extremadamente amable. Era mi cumpleaños, así que me regalaron una botella de vino para mejorar la habitación, una tarjeta de cumpleaños y globos en mi habitación. Una ubicación increíble también.
1;Muy contento con este hotel, me alojé allí para el cumpleaños de mi esposa y decoraron la habitación para mí con globos y un mensaje de feliz cumpleaños en la ventana, además de una pequeña tarjeta. Me pasaron a un estudio gratis con vista al London Eye. Me quedaré aquí. de nuevo
1;Me ascendieron fantásticamente y elegí quedarme una noche más Vistas perfectas Limpieza lugar
1;Estuvimos encantados de encontrar un precio razonable en una ubicación central y nos sentimos aún más satisfechos cuando nos ascendieron de categoría de forma gratuita. Tenemos un estudio con cocina y sala de estar y esperamos volver con nuestro hijo para unas vacaciones de fin de semana en Londres. Gracias.
1;La ubicación es fantástica, a pocos pasos de la estación de Waterloo y muy cerca del London Eye y la habitación Riverbank estaba muy limpia y era de buen tamaño, con impresionantes vistas del Shard y del centro de Londres.
1;La ubicación era muy buena y el personal del hotel era muy agradable, muy educado y servicial. Definitivamente quiero quedarme aquí nuevamente más adelante en el año.
1;Es simplemente un ambiente agradable en el hotel y me he alojado allí en muchas ocasiones.
1;El servicio de lavandería es un ahorro para familias con niños. Y el servicio de spa del club de salud es fantástico, pero bastante caro. Debería hacerlo un poco económico.
1;El personal fue encantador, la capacidad de alterar la temperatura de la habitación con facilidad fue excelente y las habitaciones eran cómodas. La habitación estaba limpia, la ducha funcionaba bien y era fácil de usar. Excelente ubicación y excelente relación calidad-precio. Precio increíble.
1;Personal muy amable y atento. Excelente comida en el restaurante italiano, servida caliente y correctamente cocinada. Nos dieron una mejora de cortesía que no esperábamos, lo cual apreciamos mucho.
1;La ubicación era muy céntrica, con buenos restaurantes a poca distancia y muchas estaciones de metro cercanas.
1;Muy buen lugar Bien equipado, cómodo pero no espacioso gimnasio Muy conveniente para la estación de Waterloo, que conecta bien con el centro de Londres. Fui por una habitación más grande que tenía una bonita sala de estar y valía la pena el precio extra.
1;Nos encantó nuestra estancia. El personal no podría haber sido más servicial e incluso nos pasaron a una suite en el ático sin cargo. Muy recomendable.
1;Me encantó nuestra habitación, era muy espaciosa, bonita decoración, teníamos una hermosa vista del London Eye, que se veía genial por la noche. El personal fue educado y amable, nos hicieron sentir bienvenidos con pequeños detalles, como una tarjeta de cumpleaños para mí y vino de cortesía. También Nos dieron una mejora gratuita en nuestra habitación, lo cual fue genial. El desayuno fue bueno ambos días, tuvimos una buena variedad de alimentos diferentes.
1;Buena ubicación, bonita zona, a poca distancia de Covent Garden.
1;Excelente ubicación Personal amable y servicial.
1;Me encanta este hotel. La vista del ojo de Londres fue increíble. Me alojé para el cumpleaños de mi pareja y cuando llegamos a la habitación, el personal había dejado tarjetas de cumpleaños y un mensaje de feliz cumpleaños en la ventana, lo cual era encantador. La habitación era muy espaciosa y el baño limpio tenía bañera y ducha. fueron amables. Recomendaría alojarse aquí.
1;Excelente ubicación para hacer turismo en South Bank, cerca del metro para llegar al teatro Covent Gardens. Un hotel encantador con una excelente relación calidad-precio. Definitivamente lo usaría nuevamente.
1;Habitación muy tranquila teniendo en cuenta que estaba al lado del ferrocarril y de una calle muy transitada. Mi habitación era muy cómoda y estaba bien equipada y es muy útil tener un gimnasio en el lugar. Muy cerca de muchas atracciones y conexiones de viaje de Londres.
1;Muy cerca de Waterloo, ya que viajé desde Dorchester South para una escapada de 2 días.
1;Ubicación mejorada de la suite, excelente personal y facilidad de registro
1;Excelente ubicación Buen restaurante Camas muy cómodas Me gustó la máquina de hielo en cada piso Pequeña cocina muy práctica en la habitación Buena insonorización y luz Excelente vista de Londres
1;Nos dieron una mejora gratuita y la habitación era preciosa. El personal muy atento.
1;Era el cumpleaños de mi esposa, el personal decoró la habitación con globos y nos regaló una botella de vino y una tarjeta. Aunque no bebemos, fue un gesto muy dulce y atento.
1;La habitación era increíble y el acceso a la música de las películas de televisión también era nuestra pequeña área de cocina.
1;Problema con la habitación: una fuga desde arriba provocó un goteo en el armario de servicio. El personal me atendió de inmediato y me trasladó a otra habitación, así que estoy contento con eso.
1;Mi novio y yo tuvimos una estancia estupenda. Organicé el viaje para celebrar su cumpleaños número 30. Cuando llegamos, el personal de recepción fue muy amable y nos dijeron que nos habían mejorado gratis. La habitación estaba impecablemente limpia y todas las instalaciones, baño, cocina, televisión, iluminación. Fueron geniales Pasamos la mayor parte del tiempo fuera de la habitación y explorando Londres, pero si hubiéramos querido pasar más tiempo relajándonos en la habitación, habría sido extremadamente cómodo hacerlo. La ubicación era excelente, a muy poca distancia a pie del London Eye. y otras atracciones, nos tomó aproximadamente 3 minutos llegar desde el hotel y cerca de la estación de Waterloo, lo cual fue ideal para nuestra llegada y salida de Londres. Recomendaría altamente este hotel y definitivamente nos hospedaríamos allí nuevamente en nuestros viajes de regreso a Londres.
1;La ubicación del hotel y las vistas estaban bien.
1;Ubicación perfecta cerca de tantas cosas y bien comunicada.
1;Excelente ubicación para el propósito de nuestro viaje Muy conveniente para caminar y descubrir el cercano London Eye Westminster Big Ben puente jubilar, etc. Westminster y la estación de metro Waterloo están muy cerca Suite cálida y espaciosa
1;La ubicación es perfecta para hacer turismo y servicios de transporte. Excelente personal e instalaciones.
1;Excelente ubicación para nuestra visita a los fuegos artificiales de Año Nuevo, buena fiesta en el bar después. Buen desayuno y gracias por los lindos detalles ya que también estaba celebrando mi cumpleaños.
1;Fin de año en Londres Muy buena experiencia El hotel formó parte de ello Bastante caro Especialmente la cena del 31 de diciembre Volveríamos a este hotel pero por un precio más razonable
1;La ubicación era buena. Fui a una fiesta de Nochevieja, lo cual fue bueno.
1;Todo el personal fue muy agradable, cortés y servicial, e hizo que nuestra estancia fuera extremadamente cómoda. Mención especial para el Sr. Daniel North, el gerente de servicio, por organizar nuestra habitación con una vista espectacular de los fuegos artificiales de Año Nuevo desde el Eye of London. Una estancia memorable en un acogedor 2016.
1;Excelente ubicación para llegar a las atracciones y al metro. Personal amable y servicio de lavandería.
1;Excelente ubicación Cerca del London Eye y Southbank Fácil de desplazarse, las estaciones de autobús y metro estaban a menos de 5 minutos La habitación era espaciosa y extremadamente cómoda El baño era realmente agradable, con una bañera y un área de ducha La cocina estaba bien equipada y la casa la limpiaba rápidamente Manteniendo al personal todos los días El personal fue servicial. Había solicitado el check in temprano y la habitación estaba lista cuando llegamos. Había consigna de equipaje gratuita disponible, por lo que pudimos hacer el check out y recorrer incluso el último día cuando nuestro vuelo llegó tarde por la noche.
1;No hubo nada de este hotel que me gustara.
1;Personal de recepción amable y muy cerca de las grandes atracciones y tiendas locales. También hay una cafetería muy agradable cerca que recomendaría llamada Barbarellas. Genial para el desayuno o el almuerzo.
1;Ubicación y aparcamiento cercano Buen restaurante italiano Amplia habitación bien equipada
1;Nos trataron muy bien, era el cumpleaños de mi esposa, nos ascendieron y la habitación estaba decorada. Después de nuestra última estancia, cuando era nuestro 25 aniversario de boda y se ignoró la ocasión, no podríamos haber pedido nada más.
1;Reservé para un aniversario, el personal hizo todo lo posible para que nuestra estadía fuera lo más especial posible, ubicándonos en el piso 14 con la vista más increíble de Londres. Habitación encantadora, limpia y acogedora. Definitivamente regresaría aquí. Excelente ubicación.
1;El personal fue excelente y la ubicación muy conveniente.
1;Originalmente reservamos la suite ejecutiva, pero nos pasaron a la suite del ático sin cargo. Teníamos la vista más increíble y podíamos ver hasta Wembley.
1;buena ubicación personal muy amable y eficiente habitación de hotel buena
1;Realmente me gusta la ubicación porque me conviene porque me gusta pasar el rato, etc.
1;La ubicación es muy conveniente. Las habitaciones estándar tienen vista a la ventana interior. Solo las habitaciones ejecutivas tienen vista al exterior, lo cual es agradable pero caro.
1;Me gustó la limpieza de las habitaciones y del hotel en general.
1;Habitación estilo apartamento excelente para espacio adicional con pareja discapacitada y privacidad para huéspedes adultos adicionales Buena accesibilidad para usuarios de sillas de ruedas Excelente vista del Shard Cómodo y tranquilo, pero a 5 minutos de Waterloo
1;La ubicación es excelente. Caminando puedes llegar a Westminster en 5 minutos y la estación de Waterloo a solo dos minutos.
1;La ubicación del hotel estaba cerca de los principales lugares de interés de Londres.
1;Teníamos una preciosa habitación en la esquina del último piso con un balcón que ofrecía fabulosas vistas de Londres. La habitación era espaciosa y estaba bien equipada. El personal de recepción era amable y servicial, y el desayuno era muy bueno.
1;Excelente ubicación personal agradable por la noche
1;Tamaño de las habitaciones e instalaciones en Roman y hotel.
1;El personal era encantador y estaba cerca del parlamento.
1;Desde el check in hasta el conserje que guarda nuestras maletas, el personal del bar, las camas cómodas. Este hotel fue perfecto. Fantástica ubicación justo al lado de Southbank. Venimos una vez al año con los niños y nos hospedaremos aquí nuevamente.
1;Excelente sala de estudio con vista al Eye y un personal servicial. Spectrum Bar era bueno para comer y beber.
1;Nos pasaron a una suite realmente encantadora con excelentes vistas de Londres. La ubicación era excelente en South Bank, al lado del puente de Westminster.
1;Las habitaciones son muy limpias, cómodas, etc. El personal es muy servicial y educado. La ubicación en Londres es ideal para las atracciones y con fácil acceso a la estación de metro.
1;Al hacer la reserva, le informé a la recepcionista lo que estaba reservando la habitación para mi primer aniversario con mi pareja. Cuando llegamos, la habitación estaba decorada como para un rey y una reina con pétalos de cisne de toalla y una tarjeta personal muy dulce firmada por el personal que organizó Hasta la habitación que he guardado y reside en mi dormitorio Extremadamente conmovida y feliz con mi segunda visita a The Plaza, incluso más feliz que mi primera visita como celebración de mi cumpleaños número 21.
